t,q1,q2,q3,qd1,qd2,qd3,tau1,tau2,tau3,tip_x,tip_y,tip_z
4.518,0.09183706411649495,-0.1760411827937201,0.3155991193915852,-0.22447669535797188,0.3795958282117761,-0.017591892191904945,-1.8272412589423856,3.8596982601514873,-0.8512960756947721,-0.21545060451393314,0.0,0.5333200396840899
4.5200000000000005,0.09137206872846419,-0.17524333008978443,0.31552860571712166,-0.23249769401537854,0.39892635196783166,-0.03525683723177964,-1.8348318727254782,3.8642332518989084,-0.885236439065769,-0.2155260628908201,0.0,0.5332958822450389
4.522,0.09089100966582064,-0.1744066905316124,0.3154224274592224,-0.24052953132177443,0.41831977908602397,-0.053089128949621325,-1.842445584892743,3.868361160336134,-0.9188201412285706,-0.21559823637775596,0.0,0.5332654896861909
4.524,0.09039386700289263,-0.1735311432482143,0.31528025558693884,-0.24857133146400315,0.437773641699037,-0.07108593614177512,-1.8500832463351762,3.872077849608303,-0.9520403125253176,-0.21566702358122217,0.0,0.5332288465283639
4.526,0.08988062258349436,-0.17261657236192823,0.31510176681859237,-0.2566222096991366,0.45728544314304165,-0.08924438417322532,-1.8577457027686148,3.875379244642206,-0.9848901683450122,-0.21573232360066918,0.0,0.5331859415488277
4.5280000000000005,0.08935126003912153,-0.17166286704657696,0.3148866437087975,-0.2646812721864135,0.47685265767563023,-0.10756155489743344,-1.8654337949139086,3.878261332670946,-1.017363011228543,-0.21579403603706254,0.0,0.5331367678455977
4.53,0.08880576480748537,-0.17066992158619362,0.31463457473565215,-0.27274761581808205,0.49647273019167504,-0.1260344865726563,-1.8731483586844477,3.8807201647659246,-1.0494522329747804,-0.21585206100122717,0.0,0.5330813228999876
4.532,0.08824412415138629,-0.1696376354343177,0.3143452543881014,-0.28082032804953866,0.5161430759379568,-0.1446601737753745,-1.8808902253809086,3.8827518573755313,-1.0811513167474875,-0.21590629912199694,0.0,0.5330196086373605
4.534,0.08766632717792795,-0.1685659132738628,0.3140183832534784,-0.28889848672916824,0.5358610802274436,-0.163435567311495,-1.8886602218927555,3.8843525938698162,-1.1124538391817977,-0.2159566515541801,0.0,0.5329516314859868
4.5360000000000005,0.08707236485807134,-0.16745466507755452,0.3136536681052264,-0.296981159928308,0.5556240981541373,-0.18235757412603246,-1.8964591709063432,3.8855186260900654,-1.1433534724897532,-0.2160030199863486,0.0,0.5328774024339368
4.538,0.0864622300465278,-0.16630380616893564,0.31325082199080234,-0.3050674057717712,0.5754294543094426,-0.201423057212009,-1.9042878911191894,3.8862462759026064,-1.1738439865638373,-0.21604530664846322,0.0,0.5327969370839362
4.54,0.08583591750198903,-0.16511325728393356,0.31280956431976364,-0.3131562722693829,0.5952744425010493,-0.22062883551935347,-1.9121471974601718,3.88653193675583,-1.2039192510778078,-0.21608341431934114,0.0,0.5327102557061035
4.542,0.08519342390769104,-0.16388294463298284,0.3123296209520344,-0.3212467971489946,0.6151563254753558,-0.23997168386461798,-1.9200379013151898,3.88637207523942,-1.2335732375836932,-0.21611724633398005,0.0,0.5326173832884961
4.5440000000000005,0.08453474789230811,-0.16261279996369382,0.3118107242863497,-0.3293380076914606,0.6350723346445,-0.2594483328423704,-1.9279608107579516,3.88576323264484,-1.26280002160403,-0.21614670659074814,0.0,0.5325183495853724
4.546,0.08385989005117196,-0.16130276062405563,0.3112526133488714,-0.33742892056807267,0.6550196698190975,-0.279055468739159,-1.935916730785412,3.884702026525752,-1.2915937847182617,-0.21617169955844906,0.0,0.5324131891631163
4.548,0.08316885296781003,-0.15995276962615998,0.3106550338819694,-0.34551854168096635,0.67499549894783,-0.2987897334509892,-1.9439064635576253,3.883185152257784,-1.319948816642431,-0.21619213028327805,0.0,0.5323019414437161
4.55,0.08246164123579598,-0.15856277571042987,0.31001773843315883,-0.3536058660070249,0.6949969578650541,-0.3186477244052878,-1.9519308086412983,3.881209384595789,-1.347859517300709,-0.2162079043956757,0.0,0.5321846507457385
4.5520000000000005,0.08173826148090434,-0.15713273341033457,0.3093404864441821,-0.36168987744582415,0.715021150047649,-0.33862599448837427,-1.9599905632567647,3.878771579227963,-1.3753203988878668,-0.2162189281170949,0.0,0.5320613663227178
4.554,0.08099872238355998,-0.15566260311756988,0.30862304434022314,-0.36976954867217277,0.7350651463823454,-0.3587210519794959,-1.9680865225278226,3.8758686743251047,-1.4023260879212778,-0.21622510826669183,0.0,0.5319321423988592
4.556,0.08024303470157235,-0.15415235114768022,0.3078651856192381,-0.37784384099381996,0.7551259849448237,-0.37892936049252735,-1.9762194797339687,3.8724976920842,-1.4288713272814078,-0.21622635226795411,0.0,0.5317970382019982
4.558,0.07947121129314252,-0.15260194980609643,0.30706669094138517,-0.38591170421491366,0.7752006707918973,-0.3992473389264715,-1.984390226564433,3.8686557402643786,-1.4549509782392862,-0.21622256815527818,0.0,0.5316561179937271
4.5600000000000005,0.07868326714013091,-0.15101137745456014,0.30622734821853326,-0.3939720765058072,0.7952861757681354,-0.419671361425942,-1.992599553373492,3.8643400137143056,-1.4805600224696684,-0.2162136645805091,0.0,0.5315094510966082
4.562,0.07787921937157126,-0.14938061857790352,0.30534695270382756,-0.402023884279825,0.8153794383283124,-0.44019775735284394,-2.0008482494365007,3.8595477958893323,-1.5056935640484317,-0.21619955081945647,0.0,0.5313571119183863
4.564,0.07705908728741603,-0.14770966385114934,0.3044253070812865,-0.4100660420776108,0.8354773633771001,-0.46082281127051267,-2.0091371032060206,3.8542764603569726,-1.5303468314329731,-0.21618013677840026,0.0,0.5311991799731327
4.566,0.07622289238249665,-0.14599851020689442,0.3034622215554033,-0.418097452459693,0.8555768221274562,-0.4815427629416054,-2.017466902567525,3.8485234722890467,-1.554515179423747,-0.2161553330005978,0.0,0.531035739899229
4.5680000000000005,0.07537065837068081,-0.14424716090293604,0.3024575139407211,-0.42611700590791357,0.8756746519791866,-0.5023538073410804,-2.025838435093855,3.842286389938968,-1.5781940911056864,-0.21612505067280824,0.0,0.5308668814741164
4.57,0.07450241120920806,-0.14245562559009767,0.3014110097513499,-0.4341235807363789,0.8957676564191925,-0.5232520946856346,-2.0342524882979665,3.835562866102565,-1.601379179767694,-0.21608920163184742,0.0,0.5306926996257234
4.572,0.07361817912318286,-0.1406239203802078,0.30032254229038785,-0.4421160430125982,0.915852604944938,-0.5442337304810092,-2.0427098498831873,3.828350649560618,-1.6240661907987728,-0.21604769837118631,0.0,0.5305132944405063
4.574,0.07271799263020388,-0.1387520679141824,0.2991919527392106,-0.4500932464894867,0.9359262330126982,-0.565294775588603,-2.051211307990351,3.8206475865013982,-1.6462510035588998,-0.21600045404760762,0.0,0.5303287711680101
4.5760000000000005,0.07180188456510604,-0.13684009743015804,0.29801909024658485,-0.4580540325489184,0.9559852420121752,-0.5864312463128722,-2.0597576514410028,3.8124516219215794,-1.6679296332229636,-0.21594738248793577,0.0,0.5301392402218688
4.578,0.070869890104791,-0.13488804483161987,0.2968038120175628,-0.4659972301575197,0.976026299269086,-0.6076391145110244,-2.0683496699760435,3.803760801003323,-1.6890982325959167,-0.21588839819585195,0.0,0.5299448171771888
4.58,0.0699220467931202,-0.13289595275546517,0.2955459834021097,-0.473921655835402,0.9960460380773494,-0.6289143077265454,-2.076988154489089,3.7945732704661497,-1.709753093897516,-0.21582341635881014,0.0,0.5297456227642168
4.582,0.06895839456584313,-0.13086387063994015,0.29424547798341344,-0.4818261136385372,1.0160410577625107,-0.6502527093481293,-2.085673897253591,3.7848872798911875,-1.7298906505144211,-0.21575235285506772,0.0,0.5295417828582192
4.5840000000000005,0.06797897577553216,-0.12879185479238403,0.2929021776658222,-0.4897093951554825,1.0360079237780642,-0.6716501587956029,-2.094407692143243,3.774701183016268,-1.7495074787180032,-0.2156751242608449,0.0,0.5293334284655221
4.586,0.06698383521649383,-0.12667996845671137,0.2915159727623533,-0.4975702795191641,1.0559431678363334,-0.6931024517344668,-2.103190334844464,3.764013438999503,-1.7686002993456094,-0.2155916478576258,0.0,0.5291206957055986
4.588,0.06597302014962497,-0.12452828188056018,0.2900867620817119,-0.5054075334344313,1.0758432880755893,-0.7146053403206937,-2.112022623060704,3.7528226136496214,-1.7871659794437207,-0.21550184163961666,0.0,0.5289037257891775
4.59,0.06494658032718079,-0.12233687238203003,0.288614453014757,-0.5132199112220912,1.09570474926508,-0.7361545334774431,-2.120905356707163,3.741127380620846,-1.8052015338703415,-0.21540562432137397,0.0,0.5286826649922636
4.5920000000000005,0.06390456801742052,-0.12010582441593073,0.28709896162034626,-0.5210061548801316,1.1155239830496524,-0.7577456972053713,-2.129839338095523,3.728926522570228,-1.8227041268549993,-0.2153029153456152,0.0,0.5284576646260314
4.594,0.06284703802909485,-0.11783522963945946,0.2855402127104898,-0.528764994162839,1.1352973882356412,-0.7793744549282258,-2.1388253721076413,3.7162189322753267,-1.8396710735139081,-0.21519363489122773,0.0,0.5282288810025069
4.596,0.06177404773573782,-0.11552518697722007,0.28393813993473893,-0.5364951466785095,1.1550213311196924,-0.8010363878754237,-2.1478642663574092,3.703003613710171,-1.8560998413184475,-0.2150777038814859,0.0,0.5279964753959927
4.598,0.060685657099724934,-0.11317580268549571,0.2822926858637323,-0.5441953180064465,1.1746921458621802,-0.8227270355033233,-2.1569568313399747,3.689279683077288,-1.8719880515143765,-0.21495504399249216,0.0,0.5277606140001483
4.6000000000000005,0.05958192869605708,-0.110787190415682,0.2806038020718185,-0.5518642018339271,1.1943061349068547,-0.8444418959568929,-2.166103880567247,3.6750463697935705,-1.8873334804898594,-0.21482557766185195,0.0,0.5275214678807038
4.602,0.05846292773582946,-0.10835947127678532,0.2788714492186715,-0.55950048011381,1.2138595694483418,-0.8661764265734884,-2.175306230689163,3.660303017427808,-1.9021340610897621,-0.21468922809759577,0.0,0.5272792129237222
4.604,0.057328722089342574,-0.10589277389688714,0.27709559712981063,-0.567102823243443,1.2333486899490895,-0.8879260444304377,-2.184564701599526,3.6450490845878876,-1.9163878838743837,-0.2145459192873609,0.0,0.5270340297793599
4.606,0.056179382308811546,-0.1033872344834725,0.2752762248759344,-0.5746698902655134,1.2527697067073205,-0.9096861269381233,-2.1938801165257065,3.6292841457551317,-1.9300931983197813,-0.21439557600784143,0.0,0.5267861038011028
4.6080000000000005,0.05501498165062861,-0.10084299688251747,0.2734133208509739,-0.5822003290914661,1.2721188004775186,-0.9314520124802366,-2.2032533021013316,3.6130078920638016,-1.9432484139577497,-0.21423812383451982,0.0,0.5265356249803975
4.61,0.05383559609713243,-0.0982602126362276,0.2715068828487682,-0.5896927767480937,1.2913921231449328,-0.9532190011028568,-2.2126850884209546,3.596220132023445,-1.9558521014529548,-0.214073489151689,0.0,0.5262827878766615
4.612,0.052641304377836665,-0.09563904103931653,0.26955691813826027,-0.5971458596478805,1.3105857984555331,-0.9749823552539856,-2.2221763090761497,3.578920792182133,-1.967902993615108,-0.21390159916277493,0.0,0.5260277915426207
4.614,0.05143218799006935,-0.09297964919371093,0.26756344353711004,-0.6045581938836567,1.3296959228027987,-0.996737300575127,-2.2317278011717643,3.5611099177280576,-1.9793999863435316,-0.213722381900968,0.0,0.5257708394449486
4.616,0.05020833121897317,-0.09028221206156561,0.26552648548361707,-0.6119283855480915,1.3487185660726606,-1.018479026746477,-2.2413404053218553,3.5427876730276164,-1.990342139502051,-0.21353576624017342,0.0,0.5255121393801678
4.618,0.048969821156816126,-0.08754691251646991,0.2634460801068426,-0.6192550310785209,1.3676497725478516,-1.0402026883872315,-2.2510149656243468,3.523954342097878,-2.000728677721816,-0.21334168190628652,0.0,0.5252519033858031
4.62,0.047716747721560974,-0.08477394139272423,0.26132227329481766,-0.6265367176275762,1.3864855618728413,-1.0619034060124808,-2.260752329613411,3.504610329011065,-2.0105589911295962,-0.21314005948879997,0.0,0.5249903476467513
4.622,0.04644920367464089,-0.08196349753256331,0.25915512076072145,-0.63377202346004,1.4052219300804591,-1.0835762670480966,-2.2705533481892326,3.4847561582294317,-2.0198326359997014,-0.21293083045275044,0.0,0.5247276923968673
4.624,0.04516728463788826,-0.07911578783120088,0.2569446881069115,-0.6409595183763165,1.4238548506812152,-1.1052163269049557,-2.280418875523915,3.4643924748681196,-2.028549335326701,-0.21271392715100942,0.0,0.5244641618157462
4.626,0.04387108910956253,-0.0762310272795684,0.254691050886684,-0.6480977641628655,1.4423802758162387,-1.1268186101137765,-2.290349768942971,3.4435200448844334,-2.036708979317164,-0.21248928283692164,0.0,0.5241999839206938
4.628,0.04256071847942273,-0.0733094390046191,0.25239429466364044,-0.6551853150698987,1.4607941374746498,-1.1483781115217637,-2.30034688878183,3.422139755191309,-2.0443116257979783,-0.21225683167729673,0.0,0.5239353904539171
4.63,0.04123627704278954,-0.07035125430706696,0.2500545150685361,-0.6622207183165941,1.479092348776075,-1.1698897975521763,-2.3104110982164197,3.4002526136934454,-2.051357500539372,-0.21201650876575479,0.0,0.5236706167648917
4.632,0.03989787201354148,-0.06735671269642916,0.2476718178534804,-0.669202514624029,1.4972708053188986,-1.1913486075278386,-2.3205432630673437,3.377859749244276,-2.0578469974902576,-0.21176825013642894,0.0,0.523405901687973
4.634,0.038545613535989516,-0.06432606192323972,0.24524631894336138,-0.676129238775983,1.515325386594723,-1.2127494550595208,-2.3307442515769528,3.3549624115220067,-2.0637806789241275,-0.21151199277802454,0.0,0.5231414874152374
4.636,0.03717961469557411,-0.06125955800830097,0.24277814448436139,-0.6829994202077018,1.5332519574693775,-1.234087229500001,-2.341014934158672,3.331561970823366,-2.0691592754933033,-0.21124767464823585,0.0,0.5228776193645901
4.638,0.0357999915283288,-0.0581574652688396,0.24026743088943237,-0.6898115836226566,1.5510463697306835,-1.2553567974645157,-2.3513561831184058,3.3076599177734662,-2.073983686190094,-0.21097523468851712,0.0,0.5226145460431811
4.64,0.03440686302905426,-0.05502005634143353,0.237714324880596,-0.6965642496372694,1.5687044637030363,-1.2765530044181814,-2.361768872346901,3.283257862950583,-2.078254978212522,-0.21069461283920582,0.0,0.5223525189061679
4.642,0.03300035115814724,-0.0518476122015761,0.2351189835279343,-0.7032559354535106,1.5862220699287166,-1.2976706763308372,-2.3722538769833155,3.258357536424307,-2.081974386733342,-0.21040575005499576,0.0,0.5220917922108586
4.644,0.031580580847028826,-0.04864042217974472,0.23248157428513505,-0.7098851555592095,1.6035950109156887,-1.318704621399631,-2.3828120730490463,3.232960787206363,-2.085143314570522,-0.21010858832075296,0.0,0.5218326228663167
4.646,0.030147680002117136,-0.04539878397384177,0.229802275021456,-0.7164504224558446,1.6208191029514767,-1.3396496318395217,-2.3934443370519425,3.2070695826128204,-2.0877633317579276,-0.20980307066766848,0.0,0.5215752702784768
4.648,0.02870177950729011,-0.04212300365787668,0.22708127404997255,-0.7229502474135132,1.6378901579825444,-1.3605004857417258,-2.4041515455602527,3.180686007536949,-2.0898361750145495,-0.20948914118974185,0.0,0.521319996190843
4.65,0.027243013224784705,-0.03881339568675982,0.2243187701519726,-0.7293831412527025,1.65480398555843,-1.3812519489999726,-2.4149345747463453,3.153812263632031,-2.091363747111285,-0.20916674506058502,0.0,0.5210670645208463
4.652,0.02577151799447989,-0.035470282897080416,0.22151497259736405,-0.7357476151524073,1.6715563948397025,-1.4018987773042786,-2.4257942998999793,3.126450668403523,-2.0923481161338957,-0.20883582855053698,0.0,0.5208167411919732
4.654,0.024287433631511764,-0.03209399650374315,0.2186701011609605,-0.7420421814840641,1.6881431966686318,-1.4224357182017724,-2.436731594911042,3.0986036542103426,-2.0927915146415894,-0.20849633904407774,0.0,0.5205692939617218
4.656,0.022790902922170383,-0.028684876092340626,0.21578438613451265,-0.7482653546706896,1.7045602057012623,-1.442857513223933,-2.4477473317218026,3.0702737671747773,-2.0926963387198687,-0.20814822505752872,0.0,0.5203249922455299
4.658,0.021282071618029325,-0.02524326960714183,0.2128580683343538,-0.7544156520705287,1.7208032425993993,-1.4631589000794185,-2.4588423797486545,3.041463666001277,-2.0920651469273834,-0.2077914362570255,0.0,0.5200841069367534
4.66,0.019761088428260448,-0.021769533334580204,0.20989139910453086,-0.7604915948844395,1.736868136280813,-1.4833346149114774,-2.4700176052735663,3.012176120704085,-2.090900659136042,-0.20742592347674693,0.0,0.5198469102228462
4.662,0.018228105010088144,-0.01826403188212867,0.20688464031529338,-0.7664917090861522,1.752750726225768,-1.5033793946187446,-2.481273870805512,2.9824140112440416,-2.08920575526428,-0.20705163873738408,0.0,0.5196136753978541
4.664,0.01668327595733922,-0.014727138152453093,0.20383806435681734,-0.7724145263744615,1.7684468648377876,-1.523287979238025,-2.492612034412023,2.952180326075131,-2.08698347390304,-0.2066685352648308,0.0,0.5193846766713549
4.666,0.01512675878704657,-0.011159233312740388,0.2007519541280424,-0.7782585851463238,1.7839524198563521,-1.5430551143874738,-2.50403294902143,2.921478160601426,-2.084237010834734,-0.20627656750907475,0.0,0.519160188974022
4.668,0.01355871392406708,-0.007560706759102319,0.19762660302050564,-0.7840224314897453,1.7992632768190349,-1.562675553768374,-2.5155374616960926,2.8903107155454006,-2.080969717445159,-0.2058756911632706,0.0,0.5189404877599257
4.67,0.011979304683676549,-0.0039319560759615785,0.19446231489705862,-0.7897046201952651,1.81437534157037,-1.5821440617235134,-2.527126412877385,2.858681295228613,-2.0771850990291716,-0.20546586318296953,0.0,0.5187258488057737
4.672,0.010388697252107042,-0.00027338699033248575,0.1912594040653587,-0.7953037157847531,1.8292845428145463,-1.6014554158499505,-2.5388006356028194,2.8265933057662083,-2.0728868129902245,-0.20504704180548405,0.0,0.5185165480072347
4.674,0.008787060664994727,0.0034145866790851478,0.1880181952460312,-0.8008182935561579,1.8439868347088166,-1.6206044096637588,-2.5505609546962846,2.7940502531767324,-2.0680786669349778,-0.20461918656936073,0.0,0.5183128611725486
4.676,0.007174566783709209,0.007131543078073781,0.18473902353540295,-0.8062469406427593,1.8584781994943163,-1.6395858553141225,-2.5624081859319396,2.7610557414088883,-2.0627646166637787,-0.20418225833393663,0.0,0.5181150638135892
4.678,0.005551390269538404,0.010877052378395357,0.18142223436271504,-0.8115882570854022,1.8727546501607881,-1.6583945863439578,-2.574343135173033,2.7276134702873853,-2.0569487640584705,-0.20373621929894917,0.0,0.5179234309345995
4.68,0.00391770855570619,0.014650676844678393,0.17806818344172698,-0.816840856916107,1.8868122331415178,-1.6770254604940242,-2.5863665974862564,2.6937272333798874,-2.0506353548687297,-0.20328103302417228,0.0,0.517738236818785
4.682,0.0022737018172034303,0.01845197090674759,0.1746772367166324,-0.8220033692513798,1.900647031034598,-1.6954733625472875,-2.5984793562330135,2.6594009157875864,-2.0438287763988123,-0.20281666444904792,0.0,0.5175597548129883
4.684,0.0006195529384164877,0.022280481237440513,0.17124977030221222,-0.8270744393934713,1.914255165346462,-1.7137332072100964,-2.6106821821384494,2.6246384918618,-2.0365335550964,-0.20234307991228184,0.0,0.5173882571106535
4.686,-0.0010445525214590387,0.026135746835947413,0.16778617041815913,-0.8320527299377632,1.9276327992534497,-1.7317999420265402,-2.6229758323399572,2.589444022849682,-2.028754354046016,-0.20186024717137016,0.0,0.5172240145333279
4.688,-0.0027184263652278388,0.030017299116701434,0.1642868333175148,-0.8369369218844002,1.94077614037701,-1.7496685503221636,-2.635361049416015,2.5538216544718013,-2.0204959703688696,-0.20136813542202434,0.0,0.517067296310905
4.69,-0.004401877796732269,0.0339246620038374,0.16075216520916877,-0.8417257157522152,1.9536814435679797,-1.7673340541730285,-2.647838560397027,2.517775614434968,-2.011763332532058,-0.2008667153174598,0.0,0.5169183698608698
4.692,-0.0060947134621181665,0.03785735203122788,0.1571825821743769,-0.8464178326929488,1.9663450136952396,-1.7847915173959383,-2.6604090757596124,2.4813102098836426,-2.002561497569676,-0.20035595898751182,0.0,0.5167775005667877
4.694,-0.007796737493325571,0.0418148784480957,0.15357851007726595,-0.8510120156037023,1.9787632084339117,-1.8020360485554685,-2.6730732884059907,2.444429824793618,-1.992895648219017,-0.19983584005754312,0.0,0.5166449515562797
4.696,-0.009507751553796618,0.045796743330191965,0.14994038446929936,-0.8555070302355233,1.9909324410481342,-1.819062803983288,-2.6858318726299775,2.4071389173117455,-1.982771089974825,-0.19930633366710557,0.0,0.5165209834787509
4.698,-0.011227554886388571,0.04980244169651866,0.14626865048768914,-0.8599016662959763,2.0028491831633453,-1.8358669908051053,-2.698685483071375,2.369442017045598,-1.9721932480652065,-0.19876741648831875,0.0,0.5164058542831218
4.7,-0.012955944363475608,0.05383146163156447,0.14256376274774826,-0.8641947385435187,2.0145099675229066,-1.8524438699704335,-2.7116347536605128,2.3313437223074085,-1.9611676643525726,-0.19821906674392592,0.0,0.5162998189958454
4.702,-0.014692714539218547,0.057883284413012104,0.13882618522918777,-0.8683850878714701,2.0259113907238144,-1.8687887592802392,-2.724680296554976,2.2928486973164395,-1.9496999941637887,-0.1976612642249889,0.0,0.5162031294994551
4.704,-0.016437657703977232,0.061957384644864465,0.1350563911563729,-0.8724715823793423,2.0370501159261796,-1.8848970364074304,-2.7378227010700864,2.253961669364321,-1.9377960030530303,-0.19709399030818214,0.0,0.5161160343119386
4.706,-0.01819056394083579,0.06605323039592667,0.13125486287256286,-0.8764531184292789,2.047922875531106,-1.9007641419050298,-2.7510625326054154,2.214687425947962,-1.9254615635018761,-0.1965172279726467,0.0,0.5160387783671951
4.708,-0.01995122118420648,0.0701702833435698,0.12742209170816926,-0.8803286216853445,2.058526473821561,-1.9163855821967974,-2.764400331569111,2.1750308118747133,-1.912702651560747,-0.1959309618163628,0.0,0.5159716027968674
4.71,-0.021719415280473293,0.07430799892269142,0.12355857784307926,-0.8840970481334048,2.0688577895608127,-1.9317569325449961,-2.7778366123023535,2.1349967263448124,-1.8995253434363826,-0.19533517807200218,0.0,0.5159147447138147
4.712,-0.023494930050631968,0.07846582647977743,0.1196648301630994,-0.887757385079338,2.0789137785430047,-1.9468738399899301,-2.7913718620057018,2.0945901200157806,-1.8859358120297514,-0.19472986462221814,0.0,0.5158684369975141
4.714,-0.025277547354878645,0.08264320943195837,0.11574136611058768,-0.8913086521233378,2.0886914760904705,-1.9617320262558564,-2.805006539669737,2.0538159920541266,-1.8719403234293668,-0.19411501101433526,0.0,0.5158329080816686
4.716,-0.02706704715909481,0.08683958543094317,0.111788711529352,-0.8947499021080837,2.0981879994924024,-1.976327290617838,-2.8187410750119652,2.012679387179258,-1.857545233364698,-0.19349060847439664,0.0,0.5158083817442969
4.718,-0.028863207603171986,0.09105438653170231,0.10780740050390379,-0.8980802220385875,2.107400550379567,-1.9906555127241077,-2.832575867422336,1.971185392704892,-1.8427569836250155,-0.19285664992052975,0.0,0.5157950769005916
4.72,-0.0306658050711151,0.09528703936576194,0.10379797519316675,-0.9012987339715566,2.1163264170298155,-2.0047126553685235,-2.8465112849193206,1.929339135583152,-1.827582098448347,-0.1922131299755919,0.0,0.5157932073988121
4.722,-0.03247461426285943,0.09953696531896042,0.0997609856587513,-0.9044045958721636,2.1249629765992397,-2.0184947672077245,-2.860547663118936,1.887145779456585,-1.8120271808860482,-0.19156004497905524,0.0,0.5158029818194981
4.724,-0.034289408267731754,0.10380358071350829,0.095696989687916,-0.9073970024361617,2.1333076972739313,-2.031997985417649,-2.87468530421874,1.8446105217234419,-1.7960989091480561,-0.1908973929980946,0.0,0.5158246032782668
4.726,-0.036109958639482444,0.10808629699418315,0.0916065526113477,-0.9102751858753452,2.1413581403374327,-2.045218538284145,-2.8889244759991577,1.801738590621387,-1.779804032934295,-0.19022517383783905,0.0,0.5158582692324664
4.728,-0.03793603547281129,0.11238452091848138,0.08749024711590273,-0.9130384166644226,2.149111962149115,-2.0581527477224877,-2.903265410844069,1.7585352423348886,-1.7631493697573764,-0.18954338905075183,0.0,0.5159041712919387
4.73,-0.03976740748130618,0.11669765475053914,0.08334865305246128,-0.9156860042474462,2.1565669160288867,-2.0707970317207236,-2.9177083047829706,1.7150057581315352,-1.74614180126204,-0.1888520419451018,0.0,0.5159624950341738
4.732,-0.041603842076710223,0.12102509645862679,0.0791823572390575,-0.9182172977020212,2.1637208540438237,-2.083147906701891,-2.932253316556706,1.6711554415323795,-1.7287882695467507,-0.18815113759249286,0.0,0.5160334198240805
4.734,-0.04344510544942945,0.12536623991601178,0.0749919532594569,-0.9206316863596121,2.1705717286925035,-2.0952019898003025,-2.9469005667089303,1.6269896155213277,-1.711095773492702,-0.18744068283441717,0.0,0.5161171186386381
4.736,-0.045290962650190156,0.12972047510497792,0.07077804125736244,-0.9229286003803538,2.17711759448306,-2.1069560010472332,-2.9616501367051966,1.5825136197985952,-1.6930713651055258,-0.18672068628779992,0.0,0.5162137578966649
4.738,-0.04714117767275192,0.1340871883237803,0.06654122772643933,-0.9251075112808835,2.183356609401196,-2.118406765461553,-2.9765020680817704,1.5377328080831323,-1.6747221458750539,-0.18599115834950664,0.0,0.5163234972939319
4.74,-0.048995513537579555,0.1384657623963096,0.06228212529635732,-0.927167932413815,2.1892870362646435,-2.129551215041008,-2.991456361625886,1.4926525454685904,-1.6560552631582177,-0.18525211119977986,0.0,0.5164464896438486
4.742,-0.050853732376374736,0.14285557688423126,0.05800135251505713,-0.9291094193975918,2.1949072439608353,-2.140386390650095,-3.006512976589601,1.44727820583761,-1.6370779065903391,-0.18450355880458236,0.0,0.5165828807239409
4.744,-0.05271559551736589,0.14725600830136087,0.05369953362745576,-0.9309315704955755,2.2002157085648117,-2.1509094438006815,-3.0216718299386662,1.401615169338732,-1.6177973045296712,-0.18374551691681829,0.0,0.5167328091283182
4.746,-0.054580863571252594,0.15166643033003024,0.04937729835081222,-0.9326340269433505,2.205211014334691,-2.1611176383217723,-3.0369327956383896,1.3556688199302778,-1.5982207205401509,-0.18297800307640694,0.0,0.5168964061263259
4.748,-0.0564492965176993,0.15608621403919487,0.045035281646982075,-0.9342164732233534,2.209891854582319,-2.1710083519150736,-3.0522957039778316,1.3094445429952088,-1.5783554499171988,-0.18220103660919007,0.0,0.5170737955275894
4.75,-0.05832065379227144,0.16051472810402895,0.04067412349179551,-0.93567863728607,2.2142570324170348,-2.1805790775932845,-3.0677603409342216,1.26294772303086,-1.5582088162610963,-0.18141463862464963,0.0,0.5172650935535894
4.752,-0.060194694373705795,0.16495133902675055,0.03629446864179889,-0.937020290717175,2.218305461360799,-2.1898274249983083,-3.0833264475786355,1.216183741417289,-1.537788168102411,-0.18061883201241835,0.0,0.5174704087159688
4.7540000000000004,-0.06207117687140606,0.16939541135841707,0.03189696639860512,-0.9382412488501309,2.2220361658332592,-2.198751121596883,-3.098993719524491,1.1691579742675255,-1.5171008755838122,-0.1798136414375674,0.0,0.517689841701699
4.756,-0.06394985961305386,0.17384630792142838,0.02748227037110229,-0.9393413708239018,2.2254482815056615,-2.2073480137514143,-3.114761806420006,1.1218757903630827,-1.496154327202305,-0.1789990933346565,0.0,0.5179234852652594
4.758,-0.065830500732225,0.17830339003247409,0.023051038235774056,-0.9403205595855757,2.228541055522844,-2.215616067664118,-3.130630311485852,1.0743425491775642,-1.4749559266159076,-0.17817521590053378,0.0,0.5181714241279486
4.76,-0.06771285825590068,0.18276601772565987,0.0186039314953883,-0.9411787618378378,2.2313138465928977,-2.2235533701928776,-3.1465987910988242,1.0265635989911863,-1.453513089518251,-0.1773420390858767,0.0,0.5184337348844508
4.7620000000000005,-0.06959669019176343,0.1872335499755487,0.014141615236313198,-0.9419159679313738,2.233766124944411,-2.2311581295375515,-3.162666754422571,0.9785442750985203,-1.4318332405848542,-0.17649959458546555,0.0,0.5187104859167629
4.764,-0.07148175461516829,0.1917053449198518,0.009664757884721624,-0.9425322117024271,2.235897472151555,-2.238428675795787,-3.178833663086035,0.930289898111778,-1.409923810494007,-0.17564791582718475,0.0,0.5190017373155571
